"kind","bucket","name","ext","bytes","sha256","path"
"brand","partners","eni_web.png",".png","9011","5A4B7A4EFC85F7F2B474ED575638BA36074B60EE3042B314747D275011CF8D25","MAGNE.AI/assets/brand/partners/ecosystem/eni_web.png"
"brand","partners","evx.png",".png","69809","EB5851A0601433A32092DBE9F461ACB04ABE5B44593E386E31DBC181B1C33C73","MAGNE.AI/assets/brand/partners/ecosystem/evx.png"
"brand","partners","evx_web.png",".png","5950","98253D49549BFB5A02494964EAFD3F19E1A503F01BA0AF9CBB892D168F66266C","MAGNE.AI/assets/brand/partners/ecosystem/evx_web.png"
"brand","partners","fih-white.svg",".svg","3090","74347666D61C4A39E038217C49E512044250A566BF6EC6C26578ACB64EE30FF1","MAGNE.AI/assets/brand/partners/ecosystem/fih-white.svg"
"brand","partners","fognet.png",".png","14004","EA205862D299C1F15F6A1269D145B4ACA01DFFCEF04CA169459C720D65F5C442","MAGNE.AI/assets/brand/partners/ecosystem/fognet.png"
"brand","partners","fognet_web.png",".png","2322","A13F6AA3FDBF96A33A5B43D6A00003E5E74D87B1AD10DA29F1A32BBC77B6C1E1","MAGNE.AI/assets/brand/partners/ecosystem/fognet_web.png"
"brand","partners","gamepad.svg",".svg","13014","10DFECDB8DE4F48DBB3DE27613403EFCDD236E5FFCEC9FF00B2A40DCB663E8D8","MAGNE.AI/assets/brand/partners/ecosystem/gamepad.svg"
"brand","partners","gamepad_web.png",".png","264","3DC76CB0C15C4A36AE15859264103B580B331F44461AF848EDB4423C1BC4B1DF","MAGNE.AI/assets/brand/partners/ecosystem/gamepad_web.png"
"brand","partners","grandgangstacity_web.png",".png","15267","E2FFC0746DC0337AFA5853F60EC992BF83483C8105C70586BE6CBEE825CE7096","MAGNE.AI/assets/brand/partners/ecosystem/grandgangstacity_web.png"
"brand","partners","gs.png",".png","16561","2807749D63810C022D4FDB5C104679D5DC44E785828946A683CE1D742DB44912","MAGNE.AI/assets/brand/partners/ecosystem/gs.png"
"brand","partners","gs_legal_llc.png",".png","16561","2807749D63810C022D4FDB5C104679D5DC44E785828946A683CE1D742DB44912","MAGNE.AI/assets/brand/partners/ecosystem/gs_legal_llc.png"
"brand","partners","gs_legal_llc_web.png",".png","1613","2741D7E737A4F33D7F165AEC90FC35AC722004DCA2462AA17DD429F206421163","MAGNE.AI/assets/brand/partners/ecosystem/gs_legal_llc_web.png"
"brand","partners","hpx_web.png",".png","2690","61F9F956A8F4FB65FFAAAD04FF37CC6488C2161BA39109E26284456F3C147229","MAGNE.AI/assets/brand/partners/ecosystem/hpx_web.png"
"brand","partners","hyra.svg",".svg","13407","CCE65B0E88BFC2C147C8BC91F98414AD54726E122BEFE9726B7F3CD77DB1E212","MAGNE.AI/assets/brand/partners/ecosystem/hyra.svg"
"brand","partners","hyra_web.png",".png","350","CD216B863786316DDC07EEAD487E18452E8F94BF7F5F7F7CA123E01D7776D2B9","MAGNE.AI/assets/brand/partners/ecosystem/hyra_web.png"
"brand","partners","iflux.svg",".svg","5883","43ECAFA1A4522497531512B977339B7E04A75554C9BA18C787C1252392E881A8","MAGNE.AI/assets/brand/partners/ecosystem/iflux.svg"
"brand","partners","iflux_web.png",".png","788","0E94F21A8D39BD298CBB33B9BEAC7BCCA24324A4B629A42CDEB2CBE69C4E0747","MAGNE.AI/assets/brand/partners/ecosystem/iflux_web.png"
"brand","partners","iotex_web.png",".png","5254","28E212F0E0F6BE9D35CA23EA779559D43FDB1117C2F5B3FB2D550AD139E22677","MAGNE.AI/assets/brand/partners/ecosystem/iotex_web.png"
"brand","partners","jinse_web.png",".png","4622","07D2456F40086650EF389589EF7342A3036817B43071E12B0002A250A545E92B","MAGNE.AI/assets/brand/partners/ecosystem/jinse_web.png"
"brand","partners","kpopclick-green.png",".png","3036","42E5DD9A1427D702483828BA2F7EC0F7926A95B8ADF47554E3F7868DAB9688EE","MAGNE.AI/assets/brand/partners/ecosystem/kpopclick-green.png"
"brand","partners","kucoin.png",".png","10689","B610D2DC27E1BDAAF495E2E47176CD3B2093B5832F64EAE08AB387348237446E","MAGNE.AI/assets/brand/partners/ecosystem/kucoin.png"
"brand","partners","kucoin_web.png",".png","3409","EC53D18FB3E700F1C58B3CCEB2ACF707335C7621D9655CE6E15ACE32F7D649D5","MAGNE.AI/assets/brand/partners/ecosystem/kucoin_web.png"
"brand","partners","landload_web.png",".png","20756","0EB7BCA7601D4FC0AA47F57103272D9F4C51370E4347152D8B948661E73AC138","MAGNE.AI/assets/brand/partners/ecosystem/landload_web.png"
"brand","partners","lbank.png",".png","6287","391E2C4794C14DBC0E47F86A3767E90FADD3BC8563FA9551047092030FAE0D57","MAGNE.AI/assets/brand/partners/ecosystem/lbank.png"
"brand","partners","LinkLayer AI.png",".png","62319","EE2F1FED5BAE7FF324F61F7F221BB652AEE08F90B8719A720EF95D2D2A1D75DA","MAGNE.AI/assets/brand/partners/ecosystem/LinkLayer AI.png"
"brand","partners","linklayer.png",".png","10049","6019E288175924E9AC41A4316688D2C3E1CD4981E3A847C9FD0454229E068E9B","MAGNE.AI/assets/brand/partners/ecosystem/linklayer.png"
"brand","partners","linklayer_ai.png",".png","62319","EE2F1FED5BAE7FF324F61F7F221BB652AEE08F90B8719A720EF95D2D2A1D75DA","MAGNE.AI/assets/brand/partners/ecosystem/linklayer_ai.png"
"brand","partners","linklayer_ai_web.png",".png","2621","8EF9AEEE31CD9533CA74A40D08AB3DA3389E8B70EA54C1E5E92C4BBA7DDE3A79","MAGNE.AI/assets/brand/partners/ecosystem/linklayer_ai_web.png"
"brand","partners","logo.png",".png","495361","30F7CEDE0D012163503D18AD22F13E4F46BB6D9798E56C751909F3DFEAD8D06A","MAGNE.AI/assets/brand/partners/ecosystem/logo.png"
"brand","partners","manuspay.png",".png","883903","F878D4D2E970CF734E55EE826CEF321D1016CD56EA80AE6FBC5673A8BB483DDC","MAGNE.AI/assets/brand/partners/ecosystem/manuspay.png"
"brand","partners","manuspay_web.png",".png","5012","2759F7CC65507025E8C5623202B6CD8D6FC90A7DC2186016D5DCA1E74CCA3DDB","MAGNE.AI/assets/brand/partners/ecosystem/manuspay_web.png"
"brand","partners","medium.png",".png","7805","7A9E943C62DFBBFF49253501165AE0C787B4B1CD71528AC2562CFBDFDE81858C","MAGNE.AI/assets/brand/partners/ecosystem/medium.png"
"brand","partners","medium_web.png",".png","4250","05DFAB98720CEB3A8F05241D70D425BDD3BAD937A0C72BC804A79E5D6DB4624A","MAGNE.AI/assets/brand/partners/ecosystem/medium_web.png"
"brand","partners","menya_web.png",".png","3794","26D686053F8076D0B43E88FACE510F1AB9E6817F71FB3767D5726B062A33AE6A","MAGNE.AI/assets/brand/partners/ecosystem/menya_web.png"
"brand","partners","meta_arena.png",".png","7805","7A9E943C62DFBBFF49253501165AE0C787B4B1CD71528AC2562CFBDFDE81858C","MAGNE.AI/assets/brand/partners/ecosystem/meta_arena.png"
"brand","partners","meta_arena_web.png",".png","4250","7B1C14CDEE2457378825E70B047081B88B638E9310DF39D0B8494932DFA6FA61","MAGNE.AI/assets/brand/partners/ecosystem/meta_arena_web.png"
"brand","partners","mexc.png",".png","4930","44B4532713C1DB289C4DD8E2946F937B28D92F42CDBF3B967CA406455038E618","MAGNE.AI/assets/brand/partners/ecosystem/mexc.png"
"brand","partners","mexc.svg",".svg","3090","74347666D61C4A39E038217C49E512044250A566BF6EC6C26578ACB64EE30FF1","MAGNE.AI/assets/brand/partners/ecosystem/mexc.svg"
"brand","partners","mexc_web.png",".png","3105","1D05AEB4ACD87A8A66AB44D8B24BAB38ECA50F9A6B1C7EFDDE4347B8AE3AA298","MAGNE.AI/assets/brand/partners/ecosystem/mexc_web.png"
"brand","partners","mixmax.png",".png","5226","C5C128F98F8A9E3F70D2B712B27D0E4E91B455A0FA3214598746755CD9B0E7C7","MAGNE.AI/assets/brand/partners/ecosystem/mixmax.png"
"brand","partners","mixmax_web.png",".png","1170","D4B767FB1C36EF26369A99E38B2CE5F9386C7EA0EBD7313812631FE3023D5DD3","MAGNE.AI/assets/brand/partners/ecosystem/mixmax_web.png"
"brand","partners","mobinode.svg",".svg","660737","4A6ECD9EB7401D163AA4D37E8AE437A808FE29A2395D4AEE91A589A915D5DF8C","MAGNE.AI/assets/brand/partners/ecosystem/mobinode.svg"
"brand","partners","mobinode_web.png",".png","265","19D2BAD26B501C9475999BDFDF5071C71BAC89971F78D778E5A21534906A9C35","MAGNE.AI/assets/brand/partners/ecosystem/mobinode_web.png"
"brand","partners","momofun.png",".png","6657","D223583789D02A702D716D44146DC1E0B4A9038C9965B801899BAF23D3110175","MAGNE.AI/assets/brand/partners/ecosystem/momofun.png"
"brand","partners","momofun_web.png",".png","4620","46DB91386F1626C239C7D240C0CBCE652F5875641EF84096F9BF5319F9C9B6DC","MAGNE.AI/assets/brand/partners/ecosystem/momofun_web.png"
"brand","partners","nodle.svg",".svg","5980","80F310A88C8DA4E51F69CF13724302A42A4665FC5B7FE0870EF54BEB5D2CE361","MAGNE.AI/assets/brand/partners/ecosystem/nodle.svg"
"brand","partners","nodle_web.png",".png","266","B73D8AD272A38E4740A8505DC3DFF4D25A958F35982322F2A3F18FFF962E862E","MAGNE.AI/assets/brand/partners/ecosystem/nodle_web.png"
"brand","partners","nowchain.svg",".svg","660737","4A6ECD9EB7401D163AA4D37E8AE437A808FE29A2395D4AEE91A589A915D5DF8C","MAGNE.AI/assets/brand/partners/ecosystem/nowchain.svg"
"brand","partners","nowchain_web.png",".png","265","24BCAA8A82560CA666942872DB9F8D653C4B93200B6EC9567E73C71293C9E8AF","MAGNE.AI/assets/brand/partners/ecosystem/nowchain_web.png"
"brand","partners","planethares.png",".png","2761","4CA86C828D189173423B5C655CA114CE9B4A93444B892A8E41BBFADE8A03B49C","MAGNE.AI/assets/brand/partners/ecosystem/planethares.png"
"brand","partners","planethares_web.png",".png","2761","A6E7A500D872BC14586AB5A06EDDCE81A48C307A7911336A8FE9A6AF4485A29E","MAGNE.AI/assets/brand/partners/ecosystem/planethares_web.png"
"brand","partners","playsout_web.png",".png","2096","EE8A903A9E74230AB307129A937CF5A34984D7326EF9007BDB6F4DD5890DCE78","MAGNE.AI/assets/brand/partners/ecosystem/playsout_web.png"
"brand","partners","primeyield.svg",".svg","156548","9D00B613C45F6BF49953FE8CA476C97B99DD84C8C860664E902E4935AFFE4206","MAGNE.AI/assets/brand/partners/ecosystem/primeyield.svg"
"brand","partners","primeyield_web.png",".png","450","02C3F18DB28C7351F95215A3BA97B912BA5451D0911C27F8011A78F889DF9F89","MAGNE.AI/assets/brand/partners/ecosystem/primeyield_web.png"
"brand","partners","qitmeer.svg",".svg","24764","F7DEC40B49D9CBD29A77D4A26FB0B22D74D25517BD39B848455F33FEBBE8CE48","MAGNE.AI/assets/brand/partners/ecosystem/qitmeer.svg"
"brand","partners","qitmeer_web.png",".png","268","EB5C76C026B7A1187CAF36F1084F7230E3954369ED35EAD53BFDD35852CD52A3","MAGNE.AI/assets/brand/partners/ecosystem/qitmeer_web.png"
"brand","partners","rei_web.png",".png","2621","10C3DBC54EDD4A3065E865412ED4469F425DAA27BD589514E241E7BF674FF02E","MAGNE.AI/assets/brand/partners/ecosystem/rei_web.png"
"brand","partners","samurai.png",".png","85638","C808606D6F16976C0E05092F40986A07F225C858566E0E3B6EF017AAFFE321A1","MAGNE.AI/assets/brand/partners/ecosystem/samurai.png"
"brand","partners","samurai_warlords.png",".png","85638","C808606D6F16976C0E05092F40986A07F225C858566E0E3B6EF017AAFFE321A1","MAGNE.AI/assets/brand/partners/ecosystem/samurai_warlords.png"
"brand","partners","samurai_warlords_web.png",".png","9855","4716A47043F132AE0A40E8D9E2C87412F9FBCD8B4251229533BAED3301A3FABC","MAGNE.AI/assets/brand/partners/ecosystem/samurai_warlords_web.png"
"brand","partners","snowball.png",".png","495361","30F7CEDE0D012163503D18AD22F13E4F46BB6D9798E56C751909F3DFEAD8D06A","MAGNE.AI/assets/brand/partners/ecosystem/snowball.png"
"brand","partners","snowball_web.png",".png","3969","B7EC366897D2A74919D85ACCA974F0AD259BC8B75CB02DEE91E9D4AF8BAF08CF","MAGNE.AI/assets/brand/partners/ecosystem/snowball_web.png"
"brand","partners","socialgrowai.png",".png","101789","CDCB0FE16E51C103D6DD7FE74E4E0EE4316E602B4BFF88215F4EB84F14186C77","MAGNE.AI/assets/brand/partners/ecosystem/socialgrowai.png"
"brand","partners","socialgrowai_web.png",".png","2776","8866625C21516FAF8976D4A904514E1BAEBD1E86C7C9881244226F473627044A","MAGNE.AI/assets/brand/partners/ecosystem/socialgrowai_web.png"
"brand","partners","soda.png",".png","2687","8309D2CE5FB0F51A9F0311C94843A19B11D337BDDAE3F7E48E35523C1CA6AD7C","MAGNE.AI/assets/brand/partners/ecosystem/soda.png"
"brand","partners","soda_web.png",".png","3510","0E7C2F544E2753359B6A7D88A018C8EF58DDDC9C63F2ED22E4EA4CFAF2735AC5","MAGNE.AI/assets/brand/partners/ecosystem/soda_web.png"
"brand","partners","soei.png",".png","124081","7301703C4FD7D69463D5435E50AE9AD62E02231A41D7DC193FF2B414A3D99F1D","MAGNE.AI/assets/brand/partners/ecosystem/soei.png"
"brand","partners","soei_web.png",".png","5539","99881956BDBCCE734168F46E651CA0592FC3CEDBB31CC01C82429AF61C31B21C","MAGNE.AI/assets/brand/partners/ecosystem/soei_web.png"
"brand","partners","stabilityworld.svg",".svg","7810","848ACE5BD8A259996A79B0267EBFF82D57928167B6DCDB56DE24A33EA4043841","MAGNE.AI/assets/brand/partners/ecosystem/stabilityworld.svg"
"brand","partners","stabilityworld_web.png",".png","268","9411B689DDB6D33B55760FDBF631B1F617E1C3F19479B5885F7DE6971B7F6F72","MAGNE.AI/assets/brand/partners/ecosystem/stabilityworld_web.png"
"brand","partners","tag.svg",".svg","6520","29504E4BB327DCE8558B0496DCBF8D50518AEA00550CE618CE02C7F8EB4F7844","MAGNE.AI/assets/brand/partners/ecosystem/tag.svg"
"brand","partners","tbv.png",".png","1997","1A91F83C7D4B5E087C8C9351D2BD4440F69E6FA87D99E1A34AA2A2C2885EFFA0","MAGNE.AI/assets/brand/partners/ecosystem/tbv.png"
"brand","partners","tbv_web.png",".png","1997","59E2DCD44D2E1B1D7E348667BFF3D7128FFC3A6B7F31C3EC303EE26004F2056D","MAGNE.AI/assets/brand/partners/ecosystem/tbv_web.png"
"brand","partners","tdk_inv.png",".png","2713","197F7E9395FEDE7625BA2084E6B17A015DADD6243F1AF40090D526D10936876F","MAGNE.AI/assets/brand/partners/ecosystem/tdk_inv.png"
"brand","partners","techflow.png",".png","9427","D113A90C590B64F8B771A00745640735EA3A63A5F18E62869B1145171AF79BF2","MAGNE.AI/assets/brand/partners/ecosystem/techflow.png"
"brand","partners","techflow_web.png",".png","3272","F84E9A4EFC6FF65E9A7B428B16017ABDAC88178F59BF715C896A6D1AB1632137","MAGNE.AI/assets/brand/partners/ecosystem/techflow_web.png"
"brand","partners","teltlk.png",".png","73323","E6A57E91199CB9A37A3C9FB8891891C97C833F9F95F98A4A44FEF039435D4963","MAGNE.AI/assets/brand/partners/ecosystem/teltlk.png"
"brand","partners","teltlk_web.png",".png","1949","27991C14D84ECF3EE55ECA05533A286995E7FA999D30EE889C58E96B73FAED51","MAGNE.AI/assets/brand/partners/ecosystem/teltlk_web.png"
"brand","partners","TX24.png",".png","19512","791D3C092C6C71CD55F7883B1F5A09BEA835080B70184A03EE2633D426B439E6","MAGNE.AI/assets/brand/partners/ecosystem/TX24.png"
"brand","partners","TX24_web.png",".png","3816","7899072533E28A97827BDE5D2823211CDF8F54D9C43FB88A32B605A67B781EDC","MAGNE.AI/assets/brand/partners/ecosystem/TX24_web.png"
"brand","partners","u2u.svg",".svg","7422","2FE113AE0904498F1B5934098BE44E1B4BA8BB7ECB411B5B70C004410FF8B31F","MAGNE.AI/assets/brand/partners/ecosystem/u2u.svg"
"brand","partners","u2u_network.svg",".svg","7422","2FE113AE0904498F1B5934098BE44E1B4BA8BB7ECB411B5B70C004410FF8B31F","MAGNE.AI/assets/brand/partners/ecosystem/u2u_network.svg"
"brand","partners","u2u_network_web.png",".png","1338","03F60A83E0B3C05B8241EF60ADA99E7E2D7B9BC966151836491C2156E1F68D9D","MAGNE.AI/assets/brand/partners/ecosystem/u2u_network_web.png"
"brand","partners","u2u_new.png",".png","7422","2FE113AE0904498F1B5934098BE44E1B4BA8BB7ECB411B5B70C004410FF8B31F","MAGNE.AI/assets/brand/partners/ecosystem/u2u_new.png"
"brand","partners","u2u_web.png",".png","1281","3761E457573978E8361D5B3A52177DB0FA5EF76C322618C182E80297DF621D22","MAGNE.AI/assets/brand/partners/ecosystem/u2u_web.png"
"brand","partners","virgocx.png",".png","6792","15C256ECE5028E9783BDD14F3F8B68493E2279D893201AF284F57AE993BCA508","MAGNE.AI/assets/brand/partners/ecosystem/virgocx.png"
"brand","partners","virgocx_web.png",".png","4080","E20FDA252E105620CCE89ADA3E2227CD8DAD6D14E3D70C195A06735D2B3FDBE6","MAGNE.AI/assets/brand/partners/ecosystem/virgocx_web.png"
"brand","partners","weex.png",".png","5363","D4F61ADBBB943331FAE1229F2D314F00D778BCA18975C15B5DA58EC23C312CDA","MAGNE.AI/assets/brand/partners/ecosystem/weex.png"
"brand","partners","xt.png",".png","2914","898F4DF28FE1081A3DB5A488FC95366A17FB25071C35E6A3F6A59D43732CBB4E","MAGNE.AI/assets/brand/partners/ecosystem/xt.png"
"brand","partners","becker.png",".png","10167","D8919A387610DCCBBD0F150C9E297279E9551571EBD53F9EE98F16492DBFD440","MAGNE.AI/assets/brand/partners/strategic/becker.png"
"brand","partners","bitget.png",".png","42967","B8E4948D74F94B56C9B9CBB6D6AEF8EE6C79C87CE72614DE55FBA5C3DFFA3C1C","MAGNE.AI/assets/brand/partners/strategic/bitget.png"
"brand","partners","castrum.png",".png","154378","6F8FD3171E77148EC312EA645B957F57CAFB301DE5431EE646298ABCB638995E","MAGNE.AI/assets/brand/partners/strategic/castrum.png"
"brand","partners","castrum_web.png",".png","2996","FCD2086CA86B7DD7F1AD7B49E2AE1241FC8DBE2D361C0ED94F0873C90A0A468A","MAGNE.AI/assets/brand/partners/strategic/castrum_web.png"
"brand","partners","deepmind_blue.png",".png","5139","95C6783DF846B5040FB9707D63F0DFA0EB811D7DCC32D75DE071A24B7CD564DB","MAGNE.AI/assets/brand/partners/strategic/deepmind_blue.png"
"brand","partners","duckdao.png",".png","5550","755964B8A56DFB091EE832DA94F60FEA0EC402A74944683D8BB0D353BFDF4BE0","MAGNE.AI/assets/brand/partners/strategic/duckdao.png"
"brand","partners","fih.png",".png","1703","E1AB4E9D70409194BBD0C2F33E6501BE12ED6CF38E18408105D2E358E60CA9CB","MAGNE.AI/assets/brand/partners/strategic/fih.png"
"brand","partners","google-logo.png",".png","11870","BAC3AB71F311A72B64B6E8A5A68DC077FFAA9BECA96B1885C7FF74891E20B1AB","MAGNE.AI/assets/brand/partners/strategic/google-logo.png"
"brand","partners","hed.png",".png","64876","70DB19E81D7DE752DE47CACBCAA09D61715270C2E289B3F6E14751F3A822AF3A","MAGNE.AI/assets/brand/partners/strategic/hed.png"
"brand","partners","imag_green.png",".png","4948","E708215065B895AC9E8663DFD5FA1E0C312F2EE877016AC98FDA15FEBE5F31A3","MAGNE.AI/assets/brand/partners/strategic/imag_green.png"
"brand","partners","kucoin.svg",".svg","10052","742585F1CDBBF266C69DE4892C4EB5E3D392BCA3251E0481C38D5BD286A3BFE8","MAGNE.AI/assets/brand/partners/strategic/kucoin.svg"
"brand","partners","mexc.png",".png","4930","44B4532713C1DB289C4DD8E2946F937B28D92F42CDBF3B967CA406455038E618","MAGNE.AI/assets/brand/partners/strategic/mexc.png"
"brand","partners","micron_inv.png",".png","2522","8E8E51507EDD2CFC144C779B6E2644B1A92341574B13B76E6E45E95B708281D5","MAGNE.AI/assets/brand/partners/strategic/micron_inv.png"
"brand","partners","redrock_web.png",".png","10706","74531B3FB24F3DCA131494FD7B9DB44CE437E920FFF6E02C7CB6AF392DAED26E","MAGNE.AI/assets/brand/partners/strategic/redrock_web.png"
"brand","partners","samsung_inv.png",".png","2906","076FEF0C7A348FADCB517760564B090C00A7BF8CD9D399907FDC43BCB22ED6E5","MAGNE.AI/assets/brand/partners/strategic/samsung_inv.png"
"brand","partners","skhynix_web.png",".png","7782","C1912412701E61CB66DADC4E072A7283FF6A26D2043C37959BA308082BCDA5E0","MAGNE.AI/assets/brand/partners/strategic/skhynix_web.png"
"brand","partners","tbv.png",".png","1997","1A91F83C7D4B5E087C8C9351D2BD4440F69E6FA87D99E1A34AA2A2C2885EFFA0","MAGNE.AI/assets/brand/partners/strategic/tbv.png"
"brand","partners","tdk_inv.png",".png","2713","197F7E9395FEDE7625BA2084E6B17A015DADD6243F1AF40090D526D10936876F","MAGNE.AI/assets/brand/partners/strategic/tdk_inv.png"
"brand","partners","ti.svg",".svg","13964","1845E42F27EFA3538084C882C431C17B7CC3BF3BDE6364E430338B3CD2E7E620","MAGNE.AI/assets/brand/partners/strategic/ti.svg"
"brand","partners","unisoc_web.png",".png","8399","48B5FCB482CAF6CEAC965B987DF69C8B9ACA92C7EC7EC1A60C042A31913A2449","MAGNE.AI/assets/brand/partners/strategic/unisoc_web.png"
"brand","partners","wd_better_inv.png",".png","7765","55E8A153CE9DE5CB176C4A01A0DFD771592720DE63C6F9DD6DDF3642D0AAAC38","MAGNE.AI/assets/brand/partners/strategic/wd_better_inv.png"
